아시아 칵테일 클럽 Asia Cocktail Club,서울시,용산구,용산구 한남동 29-6,02-790-2960,False
더 부즈 한남 The Booze,서울시,용산구,용산구 한남동 31-5,02-797-8002,True
오센틱 바 소코 Authentic Bar SOKO,서울시,용산구,용산구 한남동 31-13,010-9471-4486,True
앵커드 Anchored,서울시,용산구,용산구 한남동 32-28,1670-0872,False
한남 리커 에이징 하우스 Hannam Liquor Aging House,서울시,용산구,용산구 한남동 68-20,02-790-7280,True
반 라운지 Bar N Lounge,서울시,용산구,용산구 한남동 68-20,02-793-0818,True
옥스 바 OX Bar,서울시,용산구,용산구 한남동 68-21,02-797-5200,False
에이치 에비뉴 H avenue,서울시,용산구,용산구 한남동 261-6,02-3785-1105,False
마일스톤 Mile Stone,서울시,용산구,용산구 한남동 263-10,02-797-1136,True
바 바로크 Bar Baroque,서울시,용산구,용산구 한남동 522-1,02-794-5503,True
27 Stairs,서울시,용산구,용산구 한남동 621-3,,False
소하 라운지 SOHA Lounge,서울시,용산구,용산구 한남동 653-94,02-792-5055,True
블라인드 피그 Blind Pig,서울시,용산구,용산구 한남동 638-5,010-9000-0502,True
버번 스트릿 Bourbon ST.,서울시,용산구,용산구 한남동 657-77,02-797-6578,False
카바레 1972 Cabare 1972,서울시,용산구,용산구 한남동 657-115,02-512-8321,False
한남시가 Hannam Cigar,서울시,용산구,용산구 한남동 657-144,02-749-3226,False
와이낫 Why Not,서울시,용산구,용산구 한남동 657-160,010-9287-3226,True
푸시풋 살룬 Pussyfoot Saloon,서울시,용산구,용산구 한남동 657-189,02-792-5945,True
마이너스 Miners,서울시,용산구,용산구 한남동 657-204,02-796-2111,True
바 히든 Bar Hedon,서울시,용산구,용산구 한남동 684-88,,True
몽키 숄더 Monkey Shoulder,서울시,용산구,용산구 한남동 738-7,070-4157-5414,True
그랜드하얏트 호텔 파리스 바 Paris Bar,서울시,용산구,용산구 한남동 747-7,02-799-8361,True
썰스티 썰스데이 Thirsty Thursday,서울시,용산구,용산구 한남동 765-27,02-797-7008,False
더 버뮤다 The Bermuda,서울시,용산구,용산구 이태원동 34-50,02-749-9447,True
라즈무 파티오 Lazmoo Patio,서울시,용산구,용산구 이태원동 57-15,02-337-9337,False
트웰브 체어 Twelve Chair,서울시,용산구,용산구 이태원동 66-2,010-7117-9602,True
라누베 La Nube,서울시,용산구,용산구 이태원동 72-22,02-797-0951,True
아파트 Apt Seoul,서울시,용산구,용산구 이태원동 97-10,070-7789-9710,True
로드 Lord,서울시,용산구,용산구 이태원동 116-7,010-9696-7951,True
버뮤다 트라이앵글 Bermuda Triangle,서울시,용산구,용산구 이태원동 116-22,02-749-0427,False
반창고 Bandage Bar,서울시,용산구,용산구 이태원동 224-1,070-7724-1001,True
오르막 Orrmark,서울시,용산구,용산구 이태원동 224-89,010-3005-0341,False
프래그릿 Fraglit 경리단,서울시,용산구,용산구 이태원동 225-61,,True
노스트레스 온 더 앨리 No stress on the alley,서울시,용산구,용산구 이태원동 225-170,02-749-3483,False
42 래빗 42 Rabbit,서울시,용산구,용산구 이태원동 258-61,02-795-2766,False
트웰브 Twelve 경리단,서울시,용산구,용산구 이태원동 278-8,02-3785-2413,True
번 인 할 Burn in Hal,서울시,용산구,용산구 이태원동 305-7,02-794-8077,False
사우스사이드팔러 Southside Parlor,서울시,용산구,용산구 이태원동 527,02-749-9522,True
바 딥 Bar Deep,서울시,용산구,용산구 이태원동 671,,False
바버스 조인트 Barbers Joint,서울시,용산구,용산구 보광동 265-376,010-3243-9844,False
돈 패닉 Don't Panic,서울시,용산구,용산구 보광동 265-985,,False
모어 댄 위스키 More than whisky 해방촌,서울시,용산구,용산구 용산동2가 5-758,010-9253-1163,False
라 마밋 La Marmite,서울시,용산구,용산구 용산동2가 5-767,,False
프래그릿 Fraglit 해방촌,서울시,용산구,용산구 용산동2가 5-1608,010-2593-0380,False
올드 나이브스 Olde Knives 해방촌,서울시,용산구,용산구 용산동2가 27-5,010-7534-1982,False
트웰브 Twelve 해방촌,서울시,용산구,용산구 용산동2가 45-1,02-796-9693,False
헬카페 스피리터스 Hellcafe Spiritus,서울시,용산구,용산구 이촌동 300-23,,True
백룸 Back Room,서울시,용산구,용산구 원효로 1가 43-13,010-7510-0400,True
THE 26,서울시,용산구,용산구 한강로3가 40-969,02-2223-7323,True
바 오리올 Bar Oriole,서울시,용산구,용산구 후암동 406-57,010-8436-7995,False
클래식바 빈 Bar Bin,서울시,마포구,마포구 염리동 174-14,02-706-1781,False
발린치 Valinch,서울시,마포구,마포구 공덕동 256-30,02-702-5929,False
팩토리 엠 Factory M,서울시,마포구,마포구 공덕동 476,02-337-7117,False
세가프레도 Segafredo Cafe & Bar,서울시,마포구,마포구 도화동 25-13,02-2197-5052,False
마띠아 바자르,서울시,마포구,마포구 도화동 184-10,,False
니트 바 Neat Bar,서울시,마포구,마포구 도화동 334-3,02-706-4124,True
포체어스 Four Chairs,서울시,마포구,마포구 도화동 538,070-8899-3304,True
리슨 Listen,서울시,마포구,마포구 합정동 354-17,010-5220-0928,True
하이네스 카페바 HIGHNESS CAFE BAR,서울시,마포구,마포구 합정동 368-32,,True
빠바다 Bar bar da,서울시,마포구,마포구 합정동 382-16,02-325-1624,False
웨어하우스 Warehouse,서울시,마포구,마포구 상수동 93-104,010-8242-6411,False
바 페더 Bar Feather,서울시,마포구,마포구 상수동 311-7,010-2522-4048,True
바 상수리 Bar Sangsuri,서울시,마포구,마포구 상수동 324-9,010-4380-1818,True
위드램 WEEDRAM,서울시,마포구,마포구 상수동 325-2,02-583-0077,False
살롱 판타즈마 Salon Phantasma,서울시,마포구,마포구 상수동 330-15,070-4405-8562,False
더 채리엇 THE CHARIOT,서울시,마포구,마포구 상수동 330-21,02-336-0327,True
스윗제인 Sweet Jane,서울시,마포구,마포구 상수동 334-15,070-4214-0607,False
잇드링크앤비메리 Eat Drink & Be Merry,서울시,마포구,마포구 상수동 336-17,010-6202-0382,False
리틀빅 Little Big,서울시,마포구,마포구 서교동 330-46,010-9533-8204,True
사이드 노트 클럽 Side Note Club,서울시,마포구,마포구 서교동 354-5,02-330-7900,True
더 비이스트로 The Beastro,서울시,마포구,마포구 서교동 358-32,02-334-2500,False
티플러 Tippler,서울시,마포구,마포구 서교동 358-42,02-323-5944,False
바 리튬 Bar lithium,서울시,마포구,마포구 서교동 361-9,02-334-8868,True
바 다 Bar다,서울시,마포구,마포구 서교동 365-12,02-337-1818,True
루프탑 G,서울시,마포구,마포구 서교동 369-4,02-6403-0201,True
달 바 Dal,서울시,마포구,마포구 서교동 396-27,02-324-9440,False
팩토리 The Factory,서울시,마포구,마포구 서교동 402-13,02-337-3133,False
제로타임 Zerotime,서울시,마포구,마포구 서교동 403-4,02-332-3109,False
로빈스 스퀘어 Robin's Square,서울시,마포구,마포구 서교동 407-1,02-6085-6421,False
더라이온스덴 The Lion's Den 서교,서울시,마포구,마포구 서교동 408-17,02-333-1136,False
디스틸 d.still,서울시,마포구,마포구 서교동 410-3,02-337-7560,True
아퀴노 Aquino,서울시,마포구,마포구 서교동 475-15,02-6080-5385,False
하이드아웃 Hide Out,서울시,마포구,마포구 당산동3가 133,010-8896-5357,False
바 스톤에이지 Bar Stoneage,서울시,마포구,마포구 창전동 5-4,02-3144-6689,False
헤이븐 Haven,서울시,마포구,마포구 신수동 81-63,070-4127-3355,False
앤젤스 쉐어 Angels Share,서울시,마포구,마포구 동교동 148-12,02-3143-0180,False
깃털,서울시,마포구,마포구 동교동 153-11,070-4090-1162,True
히피히피 셰이크 Hippy Hippy Shake,서울시,마포구,마포구 동교동 154-1,02-338-6809,True
L7 Hotel 홍대 플로팅 라운지 Floating Lounge,서울시,마포구,마포구 동교동 160-5,,True
SILL,서울시,마포구,마포구 동교동 188-33,,False
탐구하는 생활,서울시,마포구,마포구 성산동 242-16,070-4111-0157,False
바 1925 Bar 1925,서울시,마포구,마포구 성산동 242-16,070-8865-1925,False
연남마실,서울시,마포구,마포구 연남동 454-11,070-7527-6590,True
톨 테일 TALLTALE,서울시,마포구,마포구 연남동 227-24,02-2633-4744,True
무디 Moody,서울시,마포구,마포구 연남동 223-93,02-3142-1010,True
더 비 The B,서울시,마포구,마포구 연남동 229-56,02-336-0900,False
허니홀 Honey Hall,서울시,마포구,마포구 연남동 255-17,02-335-2046,False
바 올드 패션드 Bar Old Fashioned,서울시,마포구,마포구 연남동 385-1,010-4143-2180,False
바 플랫폼 Bar Platform,서울시,마포구,마포구 연남동 387-13,070-4006-6915,False
백경 The Great White Whale 白鯨,서울시,마포구,마포구 연남동 390-78,,True
케이바 K Lee Bar,서울시,마포구,마포구 연남동 566-19,,False
소피 몰트 앤 와인 Sophie Malt & Wind,서울시,마포구,마포구 연남동 566-60,,False
책 바 Chaeg Bar,서울시,서대문구,서대문구 연희동 188-71,02-6449-5858,False
바코드 Bar Code,서울시,서대문구,서대문구 창천동 52-38,010-2434-5545,True
바 틸트 Bar TILT,서울시,서대문구,서대문구 창천동 52-151,02-322-8279,True
모어 댄 위스키 More than whisky 신촌,서울시,서대문구,서대문구 창천동 70-46,010-6379-6002,False
바 반칙,서울시,서대문구,서대문구 창천동 72-23,010-2687-2397,False
티지바 Tizzy bar,서울시,은평구,은평구 역촌동 1-45,02-352-8822,False
바 징크 Zinc,서울시,은평구,은평구 갈현동 454-20,02-356-1002,True
바 꿈꾸는다락방,서울시,은평구,은평구 응암동 427-131,02-355-6398,True
바 더 모먼트 Bar The Moment,서울시,은평구,은평구 응암동 592-65,010-7109-0294,True
뭄바 Moomba,서울시,중구,중구 태평로 1가 84,02-3783-0005,False
롯데호텔 피에르 바 Pierre Bar,서울시,중구,중구 소공동 1,02-317-7183,True
더 드로잉 룸 The Drawing Room,서울시,중구,중구 소공동 1,02-6959-4500,False
조선호텔 라운지 Lounge,서울시,중구,중구 소공동 87,02-771-0500,False
르 캬바레 시떼 Le Cabaret Cite,서울시,중구,중구 소공로 119,02-310-7400,False
갤러리 피그먼트 Gallery Pigment,서울시,중구,중구 남창동 196,02-6326-2001,True
신라호텔 라이브러리 바 Library Bar,서울시,중구,중구 장충동2가 202,02-2230-3388,True
L7 Hotel 명동 플로팅 라운지 Floating Lounge,서울시,중구,중구 충무로2가 62-12,02-6310-1000,True
마크 다모르 Marque d'Amour,서울시,중구,중구 회현동1가 194-19,02-317-4004,False
보버 라운지 Bover Lounge,서울시,중구,중구 회현동2가 88,02-6020-5755,False
라트롬 Ratrom,서울시,중구,중구 북창동 93-33,,True
바 숙희 熟喜 Bar SookHee,서울시,중구,중구 수표동 56-22,010-2978-7950,False
WXYZ Bar,서울시,중구,중구 명동2가 104,02-2084-1021,True
르 템플 Le Temple,서울시,중구,중구 을지로3가 295-3,02-2263-7575,True
고메 바 GOURMET BAR,서울시,중구,중구 을지로6가 58-5,02-3425-8102,True
핀스키 Finsky,서울시,중구,중구 을지로 7가 58-1,02-2275-1331,True
바501 BAR501,서울시,중구,중구 서소문동 53-1,02-755-2846,False
마이클 바이 해비치 Michael's by Haevichi,서울시,종로구,종로구 공평동 5-1,02-722-4300,True
포시즌 호텔 챨스 에이치 Charles H.,서울시,종로구,종로구 당주동 29,02-6388-5000,False
어비스 Abyss,서울시,종로구,종로구 내자동 95-1,070-8878-1378,True
텐더바 Tender Bar,서울시,종로구,종로구 내자동 98,02-733-8343,False
슬로우핸드 Slow Hand,서울시,종로구,종로구 내자동 110,02-737-9871,True
코블러 Cobbler,서울시,종로구,종로구 내자동 157,02-733-6421,True
참 바 Cham Bar,서울시,종로구,종로구 통인동 135-5,02-6402-4750,False
더 글렌코 The Glenco,서울시,종로구,종로구 동숭동 201-18,02-6082-8858,False
JW 메리어트 동대문 그리핀 Griffin Bar,서울시,종로구,종로구 종로6가 289-3,02-2276-3000,True
더 글렌코 The Glenco,서울시,종로구,종로구 동숭동 201-18,02-6082-8858,False
JW 메리어트 동대문 그리핀 Griffin Bar,서울시,종로구,종로구 종로6가 289-3,02-2276-3000,True
믹스 앤 몰트 Mix & Malt,서울시,종로구,종로구 창경궁로 29길 3,02-765-5945,False
합스카치 Hopscotch 광화문,서울시,종로구,종로구 통의동 27,02-722-0145,False
소호 17번지,서울시,종로구,종로구 명륜4가 85-7,02-747-8570,False
베일드,서울시,성동구,성동구 성수동1가 656-1069,02-466-2408,True
더클래식 The Classic,서울시,성동구,성동구 행당동 3-29,02-2282-2775,True
엘루이 비스트로,서울시,광진구,광진구 화양동 8-4,010-2974-8811,True
블루바 Blue Bar & Café,서울시,광진구,광진구 화양동 48-1,02-3114-2084,False
앤젤스 쉐어 Angels Share,경기도,성남시,성남시 분당구 백현동 580-6,031-702-3551,True
싱글 하우스 Single HAUS,서울시,광진구,광진구 자양동 10-39,070-8866-1256,True
다운템포 DownTempo,서울시,중랑구,중랑구 망우동 516-15,,False
바 테일러 Bar Tailor,서울시,성북구,성북구 동선동4가 88,070-7608-6583,True
낫 심플 Not Simple,서울시,강북구,강북구 수유동 188-2,010-7727-6583,False
엠바 M bar,서울시,강북구,강북구 수유3동 191-76,02-994-7797,False
더 바 102 The Bar 102,서울시,도봉구,도봉구 방학동683-15,,False
더 루이스 The Louis 위례점,경기도,성남시,성남시 수정구 창곡동 507,031-758-7577,True
언코르크 Uncork,경기도,성남시,성남시 수정구 창곡동 554-4,010-3157-6227,False
나이트 스틸러 Night Stealer 판교,경기도,성남시,성남시 분당구 백현동 581-1,031-709-9693,True
테일스 Tales,경기도,성남시,성남시 분당구 정자동 15-3,,True
모멘토 The Momento,경기도,성남시,성남시 분당구 정자동 165-1,031-603-4481,False
글로리 Glory,경기도,성남시,성남시 분당구 정자동 166-2,0507-1308-2181,False
OUNCE 28.35,경기도,성남시,성남시 분당구 정자동 174-1,031-713-2835,False
스튜디오 지구,경기도,성남시,성남시 분당구 삼평동 670,031-628-1000,False
디 엣지 The Edge Pub & Dining,경기도,성남시,성남시 분당구 야탑동 361-13,031-703-2692,False
소마 SOMA,경기도,성남시,성남시 분당구 삼평동 670,010-8330-0999,False
타겟 바 Target Bar,경기도,성남시,성남시 분당구 구미동 30,031-712-4916,False
땡스 위스키 Thanks Whisky,경기도,성남시,성남시 분당구 금곡동 147,031-716-3551,False
씩스 어클락 6 o'clock,경기도,부천시,부천시 소사구 괴안동 113-1,010-9088-8772,False
뚜르 드 몽 Toud de monde,경기도,부천시,부천시 원미구 중동 1111,,True
시크릿 바 Secret Bar,경기도,안양시,안양시 동안구 관양동 1604-4,031-388-7454,False
케빈스 캐빈 Kevin's Cabin,경기도,안양시,안양시 동안구 비산동 1112-1,031-381-2806,False
바 체이서 Bar Chaser,경기도,안양시,동안구 호계동 1047-6,031-381-1223,False
바 하바나 Bar Habana,경기도,시흥시,시흥시 대야동 534-3,031-312-4448,True
플랜트 Plant,경기도,수원시,수원시 영통구 원천동 25-10,010-8985-8938,False
리포르마 Reforma,경기도,수원시,팔달구 인계동 1031-4,031-234-4254,True
미누 바 Minu Bar,경기도,화성시,화성시 반송동 87-4,010-8181-1411,True
바스트로 37 Bar Stro 37,경기도,광주시,광주시 오포읍 신현리 341-3,010-5063-8143,True
리즈 Leads,경기도,고양시,고양시 일산동구 장항동 853-1,010 5894 8133,False
파파살롱 PAPA SALON,경기도,파주시,파주시 동패동 1701,031-947-8846,True
