바 빈끌로 Bar Vinculo,부산시,해운대구,해운대구 중동 1394-302,010-9944-1259,False
아티크 Attic,부산시,해운대구,해운대구 중동 1394-328,,False
어센틱 Authentic,부산시,해운대구,해운대구 해운대해변로 257,,False
스페이스바 Space Bar,부산시,해운대구,해운대구 센텀중앙로 90,051-782-3346,False
클럽 에덴 Club Eden,부산시,부산진구,부산진구 전포동 354-5,010-2355-8876,False
심야술집 각,부산시,수영구,수영구 수영로476번길 19,,False
696 Bar,부산시,수영구,수영구 민락동 217-17,051-752-0696,False
슬란지바 Slainte Mhath,부산시,남구,남구 대연동 427-17,051-625-8885,False
펜트 76 Pent 76,대구시,중구,중구 북성로2가 59-2,010-4070-0076,False
아로마 바 Aroma Bar,대구시,중구,중구 달성로 72 -11,,False
펠리키타스 Felicitas,대구시,남구,남구 봉덕동 688-31,053-473-3369,False
하프 문 Half Moon,대구시,수성구,수성구 두산동 702,053-763-3568,False
파라다이스 시티 루빅 Paradise City Rubik,인천시,중구,중구 영종해안남로 321길 186,1833-8855,False
파라다이스 시티 크로마 뮤직 라운지,인천시,중구,중구 영종해안남로 321길 186,1833-8855,False
로즈힐 Rose Hill,인천시,서구,서구 푸른로 16번길 17,010-7721-6539,False
라이바리,인천시,미추홀구,미추홀구 용현동 193-5,010-6694-8399,False
정글북 By 앨리스,제주도,제주시,제주시 연동 263-15,064-710-8246,False
허클베리핀,제주도,제주시,제주시 노형동 742,064-742-1884,False
블랙바 Black Bar Jeju,제주도,서귀포시,서귀포시 솔동산로 27,064-733-2727,False
바 차가운 새벽,전라북도,전주시,전주시 완산구 전동3가 2-241,,False
발렌타인 바 Ballatine's Bar,충청남도,홍성군,홍성군 홍성읍 월산리 839-2,010-2885-4078,False
앙투라지 Entourage,울산시,남구,남구 달동 1258-6,010-6777-2169,False
