톨 테일 TALLTALE,서울시,마포구,마포구 연남동 227-24,02-2633-4744,True
무디 Moody,서울시,마포구,마포구 연남동 223-93,02-3142-1010,True
백경 The Great White Whale 白鯨,서울시,마포구,마포구 연남동 390-78,,True
바코드 Bar Code,서울시,서대문구,서대문구 창천동 52-38,010-2434-5545,True
바 틸트 Bar TILT,서울시,서대문구,서대문구 창천동 52-151,02-322-8279,True
바 징크 Zinc,서울시,은평구,은평구 갈현동 454-20,02-356-1002,True
바 꿈꾸는다락방,서울시,은평구,은평구 응암동 427-131,02-355-6398,True
바 더 모먼트 Bar The Moment,서울시,은평구,은평구 응암동 592-65,010-7109-0294,True
롯데호텔 피에르 바 Pierre Bar,서울시,중구,중구 소공동 1,02-317-7183,True
갤러리 피그먼트 Gallery Pigment,서울시,중구,중구 남창동 196,02-6326-2001,True
신라호텔 라이브러리 바 Library Bar,서울시,중구,중구 장충동2가 202,02-2230-3388,True
L7 Hotel 명동 플로팅 라운지 Floating Lounge,서울시,중구,중구 충무로2가 62-12,02-6310-1000,True
라트롬 Ratrom,서울시,중구,중구 북창동 93-33,,True
WXYZ Bar,서울시,중구,중구 명동2가 104,02-2084-1021,True
르 템플 Le Temple,서울시,중구,중구 을지로3가 295-3,02-2263-7575,True
고메 바 GOURMET BAR,서울시,중구,중구 을지로6가 58-5,02-3425-8102,True
핀스키 Finsky,서울시,중구,중구 을지로 7가 58-1,02-2275-1331,True
마이클 바이 해비치 Michael's by Haevichi,서울시,종로구,종로구 공평동 5-1,02-722-4300,True
어비스 Abyss,서울시,종로구,종로구 내자동 95-1,070-8878-1378,True
슬로우핸드 Slow Hand,서울시,종로구,종로구 내자동 110,02-737-9871,True
코블러 Cobbler,서울시,종로구,종로구 내자동 157,02-733-6421,True
JW 메리어트 동대문 그리핀 Griffin Bar,서울시,종로구,종로구 종로6가 289-3,02-2276-3000,True
JW 메리어트 동대문 그리핀 Griffin Bar,서울시,종로구,종로구 종로6가 289-3,02-2276-3000,True
베일드,서울시,성동구,성동구 성수동1가 656-1069,02-466-2408,True
더클래식 The Classic,서울시,성동구,성동구 행당동 3-29,02-2282-2775,True
엘루이 비스트로,서울시,광진구,광진구 화양동 8-4,010-2974-8811,True
앤젤스 쉐어 Angels Share,경기도,성남시,성남시 분당구 백현동 580-6,031-702-3551,True
싱글 하우스 Single HAUS,서울시,광진구,광진구 자양동 10-39,070-8866-1256,True
바 테일러 Bar Tailor,서울시,성북구,성북구 동선동4가 88,070-7608-6583,True
더 루이스 The Louis 위례점,경기도,성남시,성남시 수정구 창곡동 507,031-758-7577,True
나이트 스틸러 Night Stealer 판교,경기도,성남시,성남시 분당구 백현동 581-1,031-709-9693,True
테일스 Tales,경기도,성남시,성남시 분당구 정자동 15-3,,True
뚜르 드 몽 Toud de monde,경기도,부천시,부천시 원미구 중동 1111,,True
바 하바나 Bar Habana,경기도,시흥시,시흥시 대야동 534-3,031-312-4448,True
리포르마 Reforma,경기도,수원시,팔달구 인계동 1031-4,031-234-4254,True
미누 바 Minu Bar,경기도,화성시,화성시 반송동 87-4,010-8181-1411,True
바스트로 37 Bar Stro 37,경기도,광주시,광주시 오포읍 신현리 341-3,010-5063-8143,True
파파살롱 PAPA SALON,경기도,파주시,파주시 동패동 1701,031-947-8846,True
에픽키친 Epic Kitchen,부산시,금정구,금정구 장전동 312-3,010-3239-0034,True
더롯지 The Lodge Bar,부산시,동래구,동래구 명륜동 549-15,051-555-5822,True
도머 Dormer,부산시,해운대구,해운대구 우동 618-45,051-747-7741,True
파복스 해운대 Pavox Haeundae,부산시,해운대구,해운대구 해운대해변로 257,051-731-0435,True
파복스 부산 서면 Pavox,부산시,부산진구,부산진구 부전동 225-5,051-802-2166,True
우드사이드 Wood Side,부산시,부산진구,부산진구 부전동 522-5,051-803-2775,True
바 스터드 Bar Stird,부산시,수영구,수영구 민락동 166-13,070-8762-5769,True
바텐더 Bartender,부산시,북구,북구 덕천1길 10,010-4055-3802,True
애프터 비원 After B1,대구시,중구,중구 삼덕동1가 31-2,053-254-3337,True
밀키웨이 Milkyway,대구시,중구,중구 삼덕동1가 52-5,010-8557-1928,True
바 A31 Bar A31 오리지날,대구시,중구,중구 삼덕동2가 30-7,,True
노킹 온 헤븐스도어 Knocking on heaven's door,대구시,중구,중구 삼덕동2가 139-8,053-254-5882,True
공평주 公平酒,대구시,중구,중구 공평동 81-6,053-253-4865,True
소나무,대구시,중구,중구 동덕로 56-5,053-422-1341,True
비 원 B1,대구시,수성구,수성구 두산동 680,010-2098-3148,True
로어스 다이닝 바 Rawers Dining Bar,인천시,남동구,남동구 구월동 1171-24,070-7623-2020,True
온더바 On The Bar,인천시,부평구,부평구 부평동 206-1,032-505-2558,True
철문,인천시,부평구,부평구 부평동 204-79,010-3636-3699,True
더 부즈 The Booze 제주,제주도,제주시,제주시 노형동 3782-1,064-747-0045,True
아도니스 바 Bar Adonis,대전시,중구,중구 대흥동 213-1,042-257-8123,True
더 쉘터 The Shelter,대전시,서구,서구 둔산동 1102,042-482-2843,True
애정결핍,대전시,서구,서구 갈마동 1206,042-537-4598,True
오드비 Eau de Vie,대전시,유성구,유성구 봉명동 677-1,010-3852-1352,True
럭키스트라이크 송촌동,대전시,대덕구,대덕구 송촌동 465-3,,True
진주도가,전라북도,전주시,전주시 완산구 중앙동 1가 61-3,063-287-3392,True
앙팡테리블 ENFANT TERRIBLE,전라북도,군산시,군산시 개복동 9-1,010-7640-1031,True
바 세컨드 룸 Bar Second Room,전라북도,군산시,군산시 수송동 832-5,010-3355-7006,True
바 아스타 Bar Astar,강원도,강릉시,강릉시 교동 1821-12,033-642-4309,True
바앤라운지 Bar & Lounge,강원도,춘천시,춘천시 효자3동 628-17,033-244-7284,True
믹스테이블 Mix Table,강원도,춘천시,춘천시 퇴계로 129-19,010-3592-3993,True
비 앤 아일레이 Bee & Islay,충청남도,천안시,천안시 서북구 두정동 923,041-563-5061,True
멀린 Bar Merlin,울산시,남구,남구 달동 1276-2,052-267-2018,True
소 퍼플 2 So Purple ver.2,광주시,북구,북구 용봉동 159-2,010-8605-7788,True
르뱅 Le Bain,광주시,동구,동구 장동 67-14,010-7252-7950,True
스틸룸 Still Room,경상북도,경주시,경주시 원효로 87,054-741-7001,True
마이빈 My Bin,경상북도,포항시,포항시 북구 두호동 1008-1,054-247-1238,True
사운드가든 Sound Garden,경상남도,진주시,진주시 가좌동 1445-7,010-6478-2248,True
까미노까사 KaMino a casa,경상남도,거제시,거제시 고현동 961-163,010-6275-8963,True
비스트로 긴 Bistro Gin,전라남도,순천시,순천시 조례동 1721-1,061-727-2759,True
더 클래식 The Classic,전라남도,순천시,순천시 남신월 1길 8-11,010-2100-6182,True
바_이올렛 Bar Eolet,충청북도,청주시,청주시 서원구 사창동 156-15,043-902-0707,True
